velz,logage,zH,FeH,MgFe,ML_r,g-r
6359.014,1.1388,-1.2147,-1.1701000000000001,0.3135,2.1956,0.5634056302120314
6397.8673,0.7947,-1.5136,-1.4635,0.9527,2.1163,0.5622984549086851
6405.0337,0.8019,-1.6651,-1.4746000000000001,0.3705,2.0712,0.538880052982023
6459.6478,1.1336,-1.7211,-1.2955,0.06534000000000001,1.2772,0.5250978224346596
6492.3267,1.0728,-1.6188,-0.7971,-0.07299999999999995,1.2449,0.5128823045763085
6492.2895,0.981,-1.5841,-1.3030000000000002,0.051600000000000035,1.4757,0.5893738720921959
6492.3267,0.8421,-0.881,-1.2397999999999998,1.0152999999999999,1.3366,0.5523296456180873
6360.0781,1.1282,-1.4484,-0.9113,0.07120000000000004,1.4534,0.5619957025483018
6386.4568,0.6881,-1.5443,-1.2660999999999998,1.0365,1.5542,0.5721590942525552
6402.1006,0.8813,-1.5598,-0.8757,0.6603,1.3806,0.575778646914415
6404.5175,0.854,-1.4496,-1.6976,0.6936,1.5633,0.5445766344105039
6468.9264,1.0982,-1.5391,-1.156,0.6603,1.3609,0.5755482002088712
6311.2092,0.8451,-1.511,-1.1606999999999998,0.39320000000000005,1.3943,0.6044007744688713
6422.6908,1.1021,-1.5137,-0.9581,0.5553,1.3731,0.6258143868088126
6400.2435,0.7484,-1.2694,-1.3892,0.7671,1.6585,0.5330938300840131
6375.527,0.9069,-1.4028,-1.2371999999999999,0.07530000000000003,2.2464,0.5217382752754673
6369.3183,1.0596,-1.184,-1.3584,0.5649,1.9188,0.543841415259223
6392.6822,0.9467,-1.6037,-0.9156,0.32480000000000003,1.8247,0.5844224207899344
6412.1304,1.1181,-0.6228,-1.2913000000000001,0.35150000000000003,1.5879,0.5564657778634228
6360.3357,0.8504,-1.5342,-0.5756,0.3819,2.1725,0.5777863713523317
6317.4359,0.8467,-1.4123,-0.9953999999999998,0.6279,1.8481,0.5532488498451897
6441.0661,1.0816,-1.3214,-0.8047,0.653,2.2725,0.5029581204895379
6400.0944,0.7911,-1.5219,-1.7261,0.33170000000000005,1.0461,0.6095235213029895
6421.7478,0.8345,-1.6635,-1.2799,0.3785,2.1348,0.5658500789893424
6455.9857,0.8579,-1.3192,-1.1898,0.051600000000000035,1.7599,0.5017967557206475
6410.258,0.9315,-1.4336,-1.2604000000000002,0.64858,1.7752,0.5393469873337295
6522.0553,1.1437,-1.5777,-1.4039,0.42010000000000003,1.016,0.5926846486062942
6413.5299,1.1306,-1.7133,-1.5743,-0.30920000000000003,0.6533,0.5521532831495364
6402.2898,1.1408,-1.62,-0.7971,0.5109,2.1376,0.5619847749686642
6414.7218,1.1199,-1.2147,-1.3986,-0.12969999999999993,2.227,0.5654764341257987
6536.5076,1.1407,-1.7265,-1.1693,0.2777,1.5887,0.6182787087912089
6318.5379,1.1338,-1.2895,-1.7305,0.4067,1.6838,0.48053903684207455
6502.528,0.8323,-1.7535,-1.1179,0.5167,2.2405,0.585592046051616
6455.9857,0.8377,-1.7068,-0.7881,0.061840000000000006,2.2232,0.5070154987981965
6358.4845,1.0596,-1.131,-1.1155,0.45189999999999997,0.8356,0.49594590654656656
6395.1607,0.8959,-1.2535,-0.9953999999999998,-0.3104,1.6134,0.5278484184576087
6398.925,0.8434,-1.2448,-1.377,1.0352999999999999,1.1941,0.5778416487104323
6418.2778,1.0224,-1.5555,-0.7359,0.67578,1.9692,0.6050808503409257
6371.0081,1.0,-1.6177,-0.7707999999999999,0.25150000000000006,1.3037,0.5505193156550519
6508.8215,0.9195,-1.2405,-1.4752,1.0487000000000002,2.1147,0.5720048744357342
6492.1336,0.8909,-1.6737,-1.8354,0.3708,1.4413,0.5659268268531576
6393.1865,0.8802,-1.5771,-0.9772,0.46086000000000005,1.8029,0.6025359316775223
6391.9335,1.029,-1.744,-0.8133,0.5672,1.4948,0.5795291986363935
6465.0209,0.7836,-1.5328,-2.0082999999999998,0.040700000000000014,1.1247,0.5451461115014808
6455.2162,0.8388,-1.6152,-1.2646,0.3325,1.3704,0.5180458458345214
6361.3608,1.0004,-1.7172,-1.3934,0.07361,1.706,0.5232787967056822
6374.7718,0.9055,-1.5914,-1.8273000000000001,0.48960000000000004,1.3948,0.4915431539706816
6402.036,0.8566,-1.5993,-1.1214,0.396,1.3278,0.5391404434545706
6420.7962,0.8925,-1.5386,-1.0076,0.6517,2.1083,0.5296787258796911
6414.7551,1.0565,-1.4362,-0.15739999999999998,0.3679,1.3535,0.5254568990120134
6375.5005,0.8837,-1.4554,-0.922,0.4755,1.9348,0.5242784039692339
6411.996,0.9198,-1.5063,-1.2929,0.42600000000000005,2.2331,0.5788743695454031
6472.5043,1.003,-1.6743,-0.9218,1.0885,0.7778,0.5535796021669483
6366.6023,1.1288,0.2876,-1.3712,0.45189999999999997,2.1918,0.5706984535155613
6406.3579,1.1238,-0.5908,-1.2251999999999998,-0.2215999999999999,1.3879,0.5988687266744108
6368.2322,0.9831,-1.4123,-0.8542000000000001,0.36919,1.3713,0.5901499491798745
6430.3052,0.8985,-0.9052,-1.2405,0.3269,2.1361,0.4946249498770783
6395.1607,0.9931,-1.7498,-1.6142999999999998,0.1642,2.1089,0.4763131015119484
6439.5081,1.1277,-1.6001,-1.3348,0.7983,2.2523,0.5589470578031523
6437.0904,0.6778,-1.0383,-1.2026000000000001,0.26720000000000005,2.0213,0.5087063007973569
6479.5564,0.8246,-1.7458,-1.4694,0.4718,1.546,0.5129196581134181
6502.7031,0.7672,-1.6331,-1.4786,0.752,1.2744,0.5067388580318664
6396.0464,1.106,-1.2541,-1.2096,-0.25969999999999993,1.4568,0.5557435082184554
6404.7168,1.1451,-1.0402,-1.8598999999999999,1.0992000000000002,2.229,0.606956569815182
6502.7031,0.9445,-0.9987,-1.4095,0.47100000000000003,2.2302,0.5398707753241183
6402.7862,0.6632,-1.3465,-0.569,0.4068,1.3125,0.5393469873337295
6350.2659,0.8382,-1.4905,-1.1360000000000001,0.6036,2.1636,0.5356016094850986
6364.1977,1.1376,-1.6001,-1.1326999999999998,0.40540000000000004,1.3898,0.5256175357631747
6373.6466,0.8717,-1.7847,-0.99,-0.31599999999999995,1.583,0.51151560207866
6403.2723,1.1219,-1.5505,-0.3604,0.32880000000000004,1.6592,0.4631181656925918
6433.9608,0.9153,-1.4347,-1.4289,-0.1622,2.321,0.5366471985127532
6380.2548,0.8865,-1.2833,-1.5277999999999998,0.32620000000000005,1.8075,0.5724927172064156
6371.1929,0.9733,-1.7432,-0.9102999999999999,0.8015,1.41,0.5937380729257598
6507.4846,0.7844,-0.3781,-1.9882,0.08820000000000006,0.7693,0.5572059422866005
6402.2898,0.8159,-1.2264,-1.2150999999999998,0.707615,1.9039,0.561846985123637
6357.1163,0.9822,-1.5967,-1.286,0.025500000000000023,1.7875,0.4889584645201097
6440.0332,0.9929,-1.6772,-1.6929,0.7434000000000001,2.2208,0.6127889527380574
6502.1877,1.1399,0.2388,-1.0363,0.5698000000000001,1.0013,0.577901069148723
6420.6053,1.1271,-1.5094,-1.474,0.8409,2.3015,0.5458837293371772
6361.5836,1.0843,-1.3487,-0.7578,0.33430000000000004,1.7375,0.5602889878304183
6373.5482,1.0575,-1.3163,-0.6301,0.609,2.1905,0.5447520825172205
6433.2968,1.0647,-1.0466,-0.714,0.5505,2.1799,0.5596152476409912
6501.1093,1.1128,0.2028,-0.9875,1.099,2.2906,0.5557435082184554
6412.6142,1.1353,-1.5828,-1.0217999999999998,0.33410000000000006,2.0281,0.5473605274479354
6359.8589,1.1309,-1.4136,-1.398,-0.28079999999999994,1.6046,0.5843569470424796
6375.571,0.8516,-1.0637,-0.9276,0.01830000000000004,2.2905,0.5788814419591688
6453.4679,0.9098,-1.2355,-1.3712,0.315,1.4988,0.5839385716839587
6471.4223,0.4759,-1.4555,-1.1827999999999999,0.432,1.3187,0.5018316698186851
6542.8456,0.9529,-1.653,-1.3557,1.1292,1.215,0.5589847078902324
6389.8924,0.3445,-1.7515,-1.2884,0.8004,1.2098,0.5600761538291863
6526.9887,1.0687,-1.228,-1.7776999999999998,-0.14400000000000002,1.4183,0.5628851215200399
6393.9675,0.897,-1.5373,-1.5734000000000001,0.9032,2.1758,0.532739160848223
6398.6471,1.1364,-1.0449,-0.772,0.3541,1.4838,0.5016051557718555
6360.1591,1.0957,-1.0468,-1.5847,0.3667,1.447,0.5557576845981202
6412.0577,0.7288,-1.2034,-1.9707000000000001,0.66952,2.2803,0.5464569930240941
6406.4898,1.1255,-1.4888,-1.5182,0.07560000000000006,2.1975,0.5825736009224585
6378.507,1.0,-1.6518,-1.1158,0.31417500000000004,1.736,0.5408310740338038
6371.1929,1.0416,-1.7452,-1.1485,-0.017790000000000007,1.6382,0.5242784039692339
6501.2922,0.8011,-0.9155,-1.5234,-0.03919999999999996,1.3188,0.5521909392130482
6362.6352,0.8721,-0.7741,-1.5198,-0.2609,1.2489,0.5373928915984436
6474.642,1.0099,-1.4534,-0.8757,0.46730000000000005,0.7693,0.5235992148243582
6431.3454,0.8411,-1.1415,-1.2604,0.4052,1.424,0.5555452340639135
6414.5181,1.0089,-1.3422,-1.1229,0.7859,1.8181,0.5316045476939877
6378.3381,1.128,-1.4064,0.007799999999999974,0.3965,2.0881,0.5259174637735953
6449.6683,0.9543,-1.2448,-0.9777,0.9993,2.2217,0.5244997776488702
6392.6822,1.0872,-1.4682,-1.4087,0.6263000000000001,2.1824,0.5816836870059063
6464.9586,0.8416,-0.4525,-0.9218,0.3677,1.4746,0.5579623700319729
6381.1026,0.8299,-1.5695,-0.9630000000000001,0.3679,1.628,0.5464569930240941
6418.3719,1.0852,-1.5912,-0.187,0.8997,2.2512,0.5200533281634421
6423.9118,1.1403,-0.8894,-1.2765,0.4755,1.3396,0.5448534505849523
6374.3009,0.1271,-1.5978,-0.6664,1.0992000000000002,1.3867,0.5562806142853987
6360.9183,1.1132,-1.6889,-1.1074000000000002,-0.3056,2.2564,0.5564380942040117
6361.0246,1.0921,-1.6743,-1.0352999999999999,0.81412,1.4024,0.5590517234604988
6355.3576,0.9417,-0.8563,-0.8905999999999998,0.32880000000000004,1.7957,0.605289339834485
6478.54,0.1719,-1.5725,-1.379,-0.005199999999999982,1.7202,0.567756957643553
6413.2413,0.7841,-0.8938,-1.1586,0.7933600000000001,0.6776,0.6132817780062823
6501.2922,0.9689,-1.4318,-1.1391,0.7305,1.4293,0.5544617107959482
6416.0429,1.0012,-1.3646,-1.1513,0.005600000000000049,1.9188,0.575418670372386
6404.3677,0.3445,-1.4111,-1.8312,0.5021,1.0949,0.5231283383421896
6406.9074,0.895,-1.7847,-0.958,0.6053999999999999,1.2987,0.5289253686341624
6469.6546,0.7837,-1.3701,-1.5988000000000002,0.41140000000000004,2.2015,0.5854451581869426
6441.2929,0.8568,-1.1961,-1.1883,0.21033999999999997,1.496,0.5822649853214301
6444.4993,0.7449,-1.264,-1.2614,0.5505,2.0283,0.4994455389263379
6379.1455,0.8838,-1.426,-0.9345,0.9497,1.4183,0.5160826683462005
6325.6235,1.1369,-1.5063,-0.8674,0.5563,0.9769,0.590759828109114
6389.5659,1.0499,-1.5013,-0.5367,0.7551000000000001,2.036,0.5256500840064717
6422.6908,1.0955,-1.6803,-0.9402000000000001,0.802,2.1083,0.5447520825172205
6382.3403,1.0699,-0.8619,-1.2227,1.0957,1.4697,0.5204122617663671
6419.1899,0.9069,-1.536,-1.2383,1.1299000000000001,1.2955,0.5551311736703326
6391.525,1.0843,-1.4661,-1.1628,0.6795,1.3703,0.5129196581134181
6410.4699,1.1445,-1.249,-1.4723,0.4137,0.8641,0.5393469873337295
6393.9675,1.128,-1.7202,-1.5354,0.4132,1.016,0.49799938403286603
6439.4264,1.1326,-1.3234,-1.3366,0.24460000000000004,2.2559,0.5967113171194995
6476.9666,1.1314,-1.5912,-1.3263999999999998,0.31820000000000004,2.2392,0.5410959289933004
6375.2205,1.1193,-0.3434,-1.6154000000000002,1.0992000000000002,1.6453,0.5245904843865787
6515.3786,1.07,-1.3084,-1.6304999999999998,0.9153,1.802,0.5695955680697722
6313.2568,0.8415,-1.5899,-1.7108999999999999,0.08400000000000002,1.41,0.5464892535396473
6241.9809,0.9103,-1.278,-0.9416,0.4277,2.1975,0.617855467732511
6399.428,0.6812,-0.4798,-1.8067,0.55267,2.2803,0.5029581204895379
6359.8589,0.7397,-1.3842,-0.8343,0.24460000000000004,1.9877,0.49817650588120443
6449.7702,0.983,-1.1961,-1.2414,-0.06679999999999997,1.3188,0.5453493063594976
6445.0644,1.0416,-1.7326,-1.1757,0.32030000000000003,2.2292,0.6146292210628559
6479.3017,0.8808,-1.6895,-1.2371999999999999,1.1618,1.7111,0.5648584757632733
6407.9456,0.9458,-1.4345,-1.0633,0.24760000000000001,1.9209,0.6243875447227225
6544.5789,0.9257,-1.5301,-1.3993,0.5453,1.0635,0.5770256003988976
6357.4173,0.7487,-1.3654,-1.3607999999999998,1.1012,1.7109,0.5458046091815731
6440.0198,0.7996,-1.5787,-1.6844000000000001,0.67578,1.4954,0.5379313765440514
6440.5379,0.8369,-1.7515,-1.0796000000000001,-0.34320000000000006,1.4065,0.4807830541607956
6482.1176,0.8455,-1.6759,-0.6570999999999999,0.6469,2.3214,0.5913453325396603
6455.8075,1.0477,-1.738,-1.6133,1.0874000000000001,0.5912,0.514600101569016
6365.7781,0.9888,-0.5431,-0.0015000000000000013,0.362,2.1705,0.5581283982227916
6374.3009,0.4072,-1.3854,-0.9319000000000001,-0.019799999999999984,1.8773,0.5581366460203583
6417.1769,0.9543,-1.3609,-1.5550000000000002,0.7231000000000001,0.8827,0.5641121373289764
6534.6971,0.9379,-0.0521,-0.9574,0.7551000000000001,1.3703,0.5140653462349007
6360.2519,1.1381,-1.5408,-1.2405,0.22490000000000002,1.4293,0.5705730366912007
6438.8812,0.9499,-1.7211,-1.3986,-0.35120000000000007,1.7176,0.5272361451802396
6447.6174,1.0016,-1.4911,-1.1696,1.0556999999999999,1.5039,0.5806314386695703
6341.6638,0.5401,-1.0796,-1.4096000000000002,0.404,1.0377,0.552197353052577
6459.6478,0.9865,-1.5021,-1.5182,0.5181,1.8935,0.5723830708499378
6495.2658,1.0624,-0.8271,-0.9423,0.8373400000000001,1.5697,0.502066632826768
6364.2526,1.0813,-1.5847,-1.4443000000000001,0.4059,1.6453,0.5646623529571997
6479.281,1.1177,-1.4012,-1.9122000000000001,-0.21999999999999997,1.6691,0.5084771299330413
6500.7052,1.0651,-1.2348,-1.7551,0.14670000000000005,1.9188,0.5482790226696039
6392.6822,1.0584,-1.3492,-1.9716,0.25150000000000006,1.5007,0.5724927172064156
6426.5341,0.9476,-1.5698,-1.7052,-0.20940000000000003,1.215,0.458070934960773
6360.0781,1.0428,0.1665,-1.1127,0.42500000000000004,1.4359,0.5909980311698035
6425.2636,1.0156,-1.7515,-1.6279000000000001,0.8534,1.736,0.5752958771073509
6447.4837,0.8152,-1.6737,-1.0323,0.31417500000000004,0.7693,0.4822586476394406
6380.4692,1.0167,-1.3128,-1.4284,1.1178,1.1779,0.5505193156550519
6423.9118,1.1263,-1.6694,-1.2831,0.9578,2.117,0.5448534505849523
6505.3075,0.3466,-0.9282,-1.0406,-0.14939999999999998,1.7433,0.534384168679253
6441.5743,1.0844,-1.4914,-1.1303,0.473,1.8596,0.5726291100568517
6421.9997,0.8553,-1.7381,-1.1915999999999998,1.0535999999999999,2.0871,0.5235772732571462
6383.0527,0.8905,-1.6485,-1.5492000000000001,-0.16769999999999996,2.3242,0.6051277949489275
6493.1773,0.9119,-1.3924,-0.9249,-0.2215999999999999,2.0293,0.5849899517615
6384.4626,1.1288,-1.6386,-1.9882,0.2503,1.2513,0.5021876404671843
6422.6908,0.8579,-1.3163,-1.8273000000000001,0.2665,1.4053,0.5451461115014808
6434.4797,1.0416,-1.5973,-0.616,-0.14349999999999996,1.4254,0.5591571079511937
6551.5259,1.0117,-1.264,-1.2258,0.3618,1.9885,0.5735651427876576
6427.7369,0.8264,-0.8176,-1.8272,-0.27579999999999993,2.036,0.5242784039692339
6492.364,0.7911,-1.3416,-1.4723,0.06060000000000004,1.771,0.5260309780062755
6517.0315,0.9542,-1.6015,-1.1525,0.4514,1.537,0.5551311736703326
6505.3075,0.7569,-1.5787,-1.1516000000000002,0.9527,1.653,0.5260309780062755
6387.1593,0.8269,-1.5493,-1.776,-0.04119999999999996,1.9348,0.543841415259223
6425.9735,1.1378,-1.5747,-1.5334999999999999,1.1148,1.6087,0.604663351547785
6424.5424,1.131,-1.6453,-0.8731,0.04670000000000002,1.3365,0.5612385455545876
6413.0008,1.1308,-1.5261,-1.4282,0.11781000000000003,2.3015,0.569787192624645
6422.6908,0.4305,-1.6298,-1.1326999999999998,-0.08939999999999998,1.6694,0.4980799607472193
6425.9623,0.8662,-1.7407,-0.07150000000000001,0.4343,2.2749,0.5267770890866927
6406.7828,0.8416,-1.4922,-1.4946,0.3785,1.2025,0.5675637993477096
6356.7707,0.9119,-1.2535,-1.9466,-0.27579999999999993,1.7375,0.522354964189546
6363.782,1.0416,-1.7326,-1.206,0.3672,1.4925,0.5843569470424796
6391.9283,1.1447,0.2876,-1.6922,-0.16279999999999994,2.2212,0.587198220487096
6368.2031,1.0568,-1.3163,-1.4171,0.9953000000000001,1.805,0.5551153190551759
6439.2972,1.063,-1.4462,0.035900000000000015,0.26402,1.1702,0.5903347820340912
6345.2093,0.8749,-1.2348,-0.9751,0.2992,1.6196,0.5589470578031523
6527.4853,1.0844,-1.077,0.09140000000000001,0.4061,2.2392,0.5517087251414239
6492.9612,1.1317,-1.5847,-1.4934,1.1273,1.4264,0.5547278412367262
6416.9741,0.739,-1.4894,-1.0159,0.5019,2.3358,0.5913453325396603
6417.514,0.9341,-1.4673,-0.9422999999999999,0.11468,1.7803,0.4980799607472193
6362.851,1.0773,-1.4282,-1.0156,0.40198,2.1798,0.5445936772049578
6428.1645,0.8426,-1.3781,-0.0408,0.39430000000000004,1.3238,0.5468178902845864
6442.6457,0.901,-1.6076,-0.9630000000000001,0.38220000000000004,1.4546,0.5272270582564431
6363.0238,0.7472,-1.4126,-1.3338,0.6095200000000001,1.6871,0.6087510132521032
6433.8027,1.0719,-1.3689,-1.8479,-0.3185,1.3689,0.5642307863947025
6414.5181,1.1257,-1.5572,-1.4706,-0.36960000000000004,1.7753,0.5986471108073914
6365.4927,0.8221,-1.1663,-1.2452,1.0409000000000002,0.8801,0.5020330891354092
6455.9857,1.1231,-1.4911,-1.1158000000000001,0.3751,2.2345,0.4857731233261262
6419.903,0.9463,-1.4362,-0.48560000000000003,0.3759,1.5123,0.5089419850006465
6508.8979,1.0566,-1.5953,-1.1074000000000002,0.193025,2.3352,0.5592421686374394
6418.5371,0.9921,-1.0888,-1.4171,0.5089,1.6407,0.606252001377527
6472.5043,1.052,-1.3751,-1.398,-0.1431,1.2712,0.579144356161521
6387.4419,0.7812,-1.7326,-0.9276,0.6619,2.0084,0.5572059422866005
6371.1929,0.8375,-1.4748,-1.7052,0.6343000000000001,1.3796,0.5654437776323107
6374.6467,0.4083,-1.5492,-0.6763,0.52498,1.4763,0.5589470578031523
6362.6352,1.0805,-1.5978,-1.0731,0.2755,1.9817,0.5977018205802125
6406.0908,1.0843,-1.5401,-1.3263999999999998,0.3514,1.5515,0.5887581600603511
6380.1738,1.141,-1.4335,-1.7108999999999999,0.7039,1.6031,0.5393469873337295
6499.8522,1.1118,-0.8324,-0.7019,0.4254,1.3552,0.5333843871408703
6417.4052,1.1437,-1.5912,-1.6976,0.5528,1.4739,0.6064835800312522
6365.5449,1.1299,-1.5391,-0.8716,0.19071000000000002,1.3463,0.5689077013758492
6352.0112,1.0473,-1.4699,-1.4706,-0.07299999999999995,1.3031,0.542208932038335
6430.3646,0.9979,-1.3597,-1.4081000000000001,0.42300000000000004,1.4948,0.590195329947889
6410.8376,1.1292,-1.2862,-1.5634,0.3486,1.9223,0.5118794670292033
6403.7057,0.8813,0.1745,-1.2865,0.3003,1.8064,0.5030473705184448
6399.8631,0.1581,-1.6182,-1.1421000000000001,0.36350000000000005,1.4301,0.5613769488682436
6406.7828,0.929,-1.4335,-0.0408,1.0325000000000002,1.7101,0.5701297882334728
6426.3254,1.0015,-1.4326,-1.6160999999999999,-0.22460000000000002,1.461,0.5913453325396603
6446.7632,0.9564,-1.4102,-1.2604000000000002,0.025500000000000023,1.313,0.5458301106506269
6356.8557,0.9921,0.1635,-1.2274,0.010020000000000001,1.681,0.5782972076060418
6352.8876,1.1288,-1.2992,-1.5609,0.5986,2.169,0.5148786501447802
6496.6933,1.0312,-1.5975,-0.9033,0.5539000000000001,2.1414,0.5324653392063823
6394.582,1.0596,-0.5712,-1.7067,0.36338499999999996,1.2507,0.5220773005103325
6329.3186,1.0881,-1.3883,-1.0429,0.3895,2.1399,0.5256500840064717
6483.0711,1.1145,-1.7243,-1.1285,0.11130000000000007,2.025,0.5631995113549948
6370.5114,1.0116,-1.2798,-0.9065000000000001,-0.13629999999999998,2.2929,0.5374288790267059
6362.6169,0.9645,-1.2282,-1.7816,0.30600000000000005,1.6738,0.4011173595277029
6378.3381,1.1451,-0.5587,-0.6878,-0.38259999999999994,1.0142,0.48690916574622634
6410.8376,0.9275,-1.7515,-1.8599999999999999,0.43570000000000003,2.0142,0.5250978224346596
6470.9774,1.1435,-0.5712,-0.6301,-0.02460000000000001,1.3276,0.5014686604868359
6442.5062,1.1106,-1.0443,-1.2913000000000001,0.08170000000000005,1.0145,0.487304812541268
6414.6727,0.9714,-1.3897,-1.2624,0.15631999999999996,1.736,0.5754422405474457
6399.8631,0.9391,-1.2346,-1.2150999999999998,0.4678,0.6776,0.5782665774272715
6499.8522,0.6649,-1.1678,-1.1559,0.30190000000000006,0.7039,0.5413231781567873
6445.0644,1.0758,-1.2691,-1.3925999999999998,0.3895,1.5186,0.5692193988229093
6459.6478,0.4665,-0.9928,-1.1844999999999999,0.24980000000000002,1.6724,0.5214268885343216
6453.4679,0.971,-1.4243,-1.0796000000000001,0.38920000000000005,2.164,0.5774989500703498
6504.1468,1.0688,-1.0149,-1.1023999999999998,-0.22460000000000002,1.8077,0.5859902359302964
6391.6929,0.9501,-1.6899,-1.0692,-0.35120000000000007,1.2701,0.5415906123769503
6368.6072,0.7639,-1.2528,-1.282,0.03160000000000007,0.9873,0.5905801118278191
6361.5836,0.7843,-1.1415,-0.9471,0.8446,1.0136,0.46016560266795636
6360.2841,1.103,-1.5493,-1.2538,0.5635000000000001,0.9529,0.5833231852472238
6378.7413,1.1407,-1.5962,-0.5712,0.30590000000000006,1.363,0.5156024301137876
6438.8789,0.487,-1.4281,-1.1308,0.13143000000000002,2.0611,0.6059036404212179
6551.5259,1.1288,-0.5864,-1.5371,0.3856,1.6595,0.5263791247974012
6423.4652,0.9931,-1.5721,-1.4716,1.1305,1.3661,0.6239892923780133
6505.1676,0.2426,0.2388,-1.0097,0.17770000000000002,1.9897,0.594862212033135
6441.8954,0.513,-1.5695,-0.6743,0.7211000000000001,1.8773,0.5228853070890267
6116.9117,1.0855,-1.6008,-1.3096,0.4953,1.3278,0.5321717678387472
6415.6928,0.8917,-1.2355,-1.5227000000000002,0.4385,1.4525,0.5415123073629218
6313.7361,0.9502,-1.5342,-1.8123999999999998,0.40950000000000003,1.9983,0.5664419647245893
6538.2991,0.9876,-1.7944,-1.2055,0.340915,1.5926,0.514425537073393
6501.2922,1.1204,-1.4079,-0.7813999999999999,0.993,2.2341,0.5533827657855426
6361.0246,0.8851,-1.6159,-1.7108999999999999,-0.3235,1.4422,0.5403922202499558
6400.2435,0.7797,-0.9876,-0.957,0.42766000000000004,1.6013,0.5726291100568517
6502.2127,1.0032,-1.1829,-0.8879999999999999,0.2229,2.1476,0.5515738109649959
6341.6638,1.0862,-1.5804,-1.6779000000000002,1.0813000000000001,1.1406,0.6341327360932354
6411.3836,0.7581,-1.686,-1.4728,0.53197,1.8773,0.5138486158038091
6421.7478,0.8306,-1.4933,-0.8653,0.6677,2.2464,0.5513606422518649
6475.1487,0.9243,-0.9282,-1.0959,0.29610000000000003,2.0122,0.5447655434554548
6401.4348,1.1032,-1.2535,-0.9431,-0.06409999999999999,2.1112,0.543841415259223
6505.2347,1.0843,-1.4349,-1.9582000000000002,1.0201,1.7702,0.5341256875259432
6377.1909,0.8382,-0.5864,-1.0352999999999999,1.0526,2.1918,0.5988235616894144
6393.8274,1.1119,-1.5953,-1.0685000000000002,0.3622,1.5829,0.5512072180679155
6400.0436,0.9417,-1.2177,-1.1931,1.0045000000000002,2.1763,0.5770256003988976
6408.9498,1.1204,-1.4743,-1.2468,1.1202999999999999,2.3699,0.52390661348241
6380.1537,0.8323,-1.4028,-1.1554,0.04670000000000002,1.5475,0.5922645140849738
6491.8895,1.1238,-1.4012,-1.7266,0.6603,1.4746,0.5152795839700417
6394.582,1.1355,-1.6658,-1.5279,0.5109,1.3485,0.5351738522447391
6392.6822,1.1254,-1.5236,-0.9198,0.4414,1.4534,0.6015240676063343
6362.6352,0.7389,-1.5137,-0.6570999999999999,0.5132000000000001,1.3193,0.5665112717099703
6449.0903,1.1383,-1.6759,-1.0528000000000002,0.8392,1.7016,0.5198485394132746
6396.859,1.1225,-1.5837,-0.9953999999999998,0.7551000000000001,0.9017,0.5204122617663671
6406.7918,0.6445,-1.4578,-1.8328,-0.2114999999999999,1.4737,0.5635563097214202
6400.0436,0.8197,-1.626,-1.1764000000000001,0.5884,2.1456,0.5971861681480135
6395.1186,0.6995,-1.0248,-1.1391,0.2871,1.2694,0.49377673573462744
6495.0557,0.8426,-1.3205,-0.9065000000000001,0.09890000000000004,2.1965,0.4865749706288227
6446.3955,1.144,-1.5953,-1.0796000000000001,0.7859,2.0888,0.5803474342472299
6484.2972,1.144,-0.4146,-1.2864,0.48960000000000004,2.0867,0.561010883140554
6387.0414,0.1888,-1.5968,-0.6570999999999999,0.8669,2.1361,0.5488338552081871
6361.0105,0.8011,-1.3904,-0.9953999999999998,0.60831,2.3355,0.5323501996124662
6464.0966,1.003,0.2397,-1.5433999999999999,0.2596,1.8589,0.5646395968060602
6400.135,0.8857,-1.303,-1.7261,0.362,1.3862,0.5285200036665714
6463.8879,0.8374,-1.4847,-0.18880000000000002,-0.08119999999999994,1.5939,0.5990073442205244
6403.9558,0.8207,-1.4396,-1.1074000000000002,0.3982,1.7225,0.5508366695641911
6421.3853,1.1118,-0.5587,-1.2141,0.6603,1.5921,0.5762323140337173
6423.9833,0.8764,-1.7177,-1.2518,0.05630000000000002,0.8518,0.5891369227439043
6378.3381,1.1167,-1.4924,-1.3986,0.3236,2.265,0.6043587759086222
6436.3301,0.8356,-1.2452,-0.9797,0.6197,2.1858,0.5689077013758492
6484.8877,0.887,-1.5973,-1.8224,-0.2591,1.3703,0.5534050409425646
6408.8591,0.9445,-1.4702,-1.1235,0.22690000000000005,1.2906,0.561010883140554
6421.4294,1.1279,-1.5077,-1.5775,0.5939000000000001,2.2051,0.5404706582676084
6474.0216,0.8597,-1.2453,-0.9178,0.36250000000000004,1.4293,0.5582602163552508
6361.5836,1.0168,-1.5972,-1.2377,0.3888,1.5024,0.6197994090311596
6431.3603,1.1409,-1.5861,-1.7391999999999999,0.10350000000000004,1.589,0.569391920286165
6544.4525,1.0869,-1.6624,-1.0341,0.22890000000000002,0.9769,0.5401229286570981
6420.6053,1.0596,-1.5736,-1.1227,0.2777,2.2564,0.5534798624890414
6483.7227,1.1142,-1.4474,-1.5550000000000002,0.15490000000000004,2.1341,0.5833427948889351
6337.3167,1.1286,-1.4756,-1.1767,0.06540000000000001,0.8334,0.5156024301137876
6433.9608,0.8956,-1.4941,-1.9381,0.02510000000000001,2.1964,0.5084771299330413
6376.3066,0.8177,-1.3256,-1.1501,1.1128,1.4349,0.5391404434545706
